Date,Location,Rainfall,RainToday,RainTomorrow
2016-11-07,Melbourne,0.0,No,No
2016-11-08,Melbourne,0.2,No,No
2016-11-09,Melbourne,0.0,No,No
2016-11-10,Melbourne,0.0,No,No
2016-11-11,Melbourne,0.0,No,Yes
2016-11-12,Melbourne,2.0,Yes,Yes
2016-11-13,Melbourne,2.0,Yes,Yes
2016-11-14,Melbourne,8.6,Yes,No
2016-11-15,Melbourne,0.0,No,No
2016-11-16,Melbourne,0.0,No,No
2016-11-17,Melbourne,0.0,No,No
2016-11-18,Melbourne,0.0,No,No
2016-11-19,Melbourne,0.0,No,No
2016-11-20,Melbourne,0.0,No,No
2016-11-21,Melbourne,0.0,No,Yes
2016-11-22,Melbourne,8.6,Yes,Yes
2016-11-23,Melbourne,5.4,Yes,Yes
2016-11-24,Melbourne,2.2,Yes,No
2016-11-25,Melbourne,0.8,No,No
2016-11-26,Melbourne,0.0,No,No
2016-11-27,Melbourne,0.4,No,No
2016-11-28,Melbourne,0.2,No,No
2016-11-29,Melbourne,0.2,No,No
2016-11-30,Melbourne,0.0,No,No
2016-12-01,Melbourne,0.0,No,No
2016-12-02,Melbourne,0.0,No,No
2016-12-03,Melbourne,0.0,No,No
2016-12-04,Melbourne,0.0,No,Yes
2016-12-05,Melbourne,2.4,Yes,No
2016-12-06,Melbourne,0.0,No,No
2016-12-07,Melbourne,0.0,No,Yes
2016-12-08,Melbourne,2.2,Yes,Yes
2016-12-09,Melbourne,6.6,Yes,No
2016-12-10,Melbourne,0.2,No,No
2016-12-11,Melbourne,1.0,No,No
2016-12-12,Melbourne,0.0,No,No
2016-12-13,Melbourne,0.0,No,No
2016-12-14,Melbourne,0.0,No,No
2016-12-15,Melbourne,0.0,No,No
2016-12-16,Melbourne,0.0,No,No
2016-12-17,Melbourne,0.0,No,No
2016-12-18,Melbourne,0.0,No,No
2016-12-19,Melbourne,0.0,No,Yes
2016-12-20,Melbourne,3.0,Yes,No
2016-12-21,Melbourne,0.2,No,No
2016-12-22,Melbourne,0.0,No,No
2016-12-23,Melbourne,0.0,No,No
2016-12-24,Melbourne,0.8,No,No
2016-12-25,Melbourne,0.2,No,No
2016-12-26,Melbourne,0.0,No,Yes
2016-12-27,Melbourne,1.6,Yes,No
2016-12-28,Melbourne,1.0,No,No
2016-12-29,Melbourne,0.0,No,Yes
2016-12-30,Melbourne,20.4,Yes,No
2016-12-31,Melbourne,0.0,No,No
2017-01-01,Melbourne,0.0,No,No
2017-01-02,Melbourne,0.4,No,No
2017-01-03,Melbourne,0.4,No,No
2017-01-04,Melbourne,0.0,No,No
2017-01-05,Melbourne,0.0,No,No
2017-01-06,Melbourne,0.0,No,No
2017-01-07,Melbourne,0.0,No,No
2017-01-08,Melbourne,0.0,No,No
2017-01-09,Melbourne,0.0,No,No
2017-01-10,Melbourne,0.0,No,No
2017-01-11,Melbourne,0.0,No,No
2017-01-12,Melbourne,0.0,No,Yes
2017-01-13,Melbourne,1.4,Yes,Yes
2017-01-14,Melbourne,2.6,Yes,No
2017-01-15,Melbourne,0.0,No,No
2017-01-16,Melbourne,0.0,No,No
2017-01-17,Melbourne,0.0,No,No
2017-01-18,Melbourne,0.0,No,No
2017-01-19,Melbourne,0.0,No,Yes
2017-01-20,Melbourne,22.6,Yes,No
2017-01-21,Melbourne,0.6,No,No
2017-01-22,Melbourne,0.0,No,No
2017-01-23,Melbourne,0.0,No,No
2017-01-24,Melbourne,0.6,No,No
2017-01-25,Melbourne,0.0,No,No
2017-01-26,Melbourne,0.0,No,No
2017-01-27,Melbourne,0.0,No,No
2017-01-28,Melbourne,0.0,No,No
2017-01-29,Melbourne,0.0,No,No
2017-01-30,Melbourne,0.0,No,Yes
2017-01-31,Melbourne,3.0,Yes,No
2017-02-01,Melbourne,0.0,No,No
2017-02-02,Melbourne,0.0,No,No
2017-02-03,Melbourne,0.0,No,No
2017-02-04,Melbourne,0.0,No,No
2017-02-05,Melbourne,0.0,No,Yes
2017-02-06,Melbourne,32.4,Yes,No
2017-02-07,Melbourne,0.0,No,No
2017-02-08,Melbourne,0.0,No,No
2017-02-09,Melbourne,0.0,No,No
2017-02-10,Melbourne,0.0,No,No
2017-02-11,Melbourne,0.0,No,Yes
2017-02-12,Melbourne,2.0,Yes,No
2017-02-13,Melbourne,0.0,No,No
2017-02-14,Melbourne,0.6,No,No
2017-02-15,Melbourne,0.0,No,No
2017-02-16,Melbourne,0.0,No,No
2017-02-17,Melbourne,0.0,No,No
2017-02-18,Melbourne,0.0,No,No
2017-02-19,Melbourne,0.0,No,Yes
2017-02-20,Melbourne,3.6,Yes,No
2017-02-21,Melbourne,0.2,No,No
2017-02-22,Melbourne,0.0,No,No
2017-02-23,Melbourne,0.0,No,Yes
2017-02-24,Melbourne,1.4,Yes,No
2017-02-25,Melbourne,0.0,No,No
2017-02-26,Melbourne,0.0,No,No
2017-02-27,Melbourne,0.0,No,No
2017-02-28,Melbourne,0.0,No,No
2017-03-01,Melbourne,0.0,No,No
2017-03-02,Melbourne,0.0,No,No
2017-03-03,Melbourne,0.0,No,No
2017-03-04,Melbourne,0.0,No,No
2017-03-05,Melbourne,0.2,No,No
2017-03-06,Melbourne,0.0,No,No
2017-03-07,Melbourne,0.0,No,No
2017-03-08,Melbourne,0.0,No,No
2017-03-09,Melbourne,0.0,No,No
2017-03-10,Melbourne,0.0,No,No
2017-03-11,Melbourne,0.0,No,No
2017-03-12,Melbourne,0.0,No,No
2017-03-13,Melbourne,0.2,No,No
2017-03-14,Melbourne,0.0,No,No
2017-03-15,Melbourne,0.0,No,Yes
2017-03-16,Melbourne,1.8,Yes,No
2017-03-17,Melbourne,0.0,No,No
2017-03-18,Melbourne,0.0,No,No
2017-03-19,Melbourne,0.0,No,No
2017-03-20,Melbourne,0.0,No,Yes
2017-03-21,Melbourne,4.4,Yes,Yes
2017-03-22,Melbourne,9.2,Yes,No
2017-03-23,Melbourne,0.0,No,No
2017-03-24,Melbourne,0.0,No,No
2017-03-25,Melbourne,0.0,No,No
2017-03-26,Melbourne,0.0,No,No
2017-03-27,Melbourne,0.0,No,Yes
2017-03-28,Melbourne,4.2,Yes,No
2017-03-29,Melbourne,0.2,No,Yes
2017-03-30,Melbourne,3.4,Yes,Yes
2017-03-31,Melbourne,2.8,Yes,No
2017-04-01,Melbourne,0.0,No,No
2017-04-02,Melbourne,0.4,No,No
2017-04-03,Melbourne,0.0,No,No
2017-04-04,Melbourne,0.0,No,No
2017-04-05,Melbourne,0.0,No,No
2017-04-06,Melbourne,0.0,No,No
2017-04-07,Melbourne,0.0,No,No
2017-04-08,Melbourne,0.0,No,Yes
2017-04-09,Melbourne,10.6,Yes,Yes
2017-04-10,Melbourne,25.4,Yes,Yes
2017-04-11,Melbourne,15.4,Yes,No
2017-04-12,Melbourne,0.0,No,No
2017-04-13,Melbourne,0.0,No,No
2017-04-14,Melbourne,0.0,No,No
2017-04-15,Melbourne,0.0,No,No
2017-04-16,Melbourne,0.0,No,No
2017-04-17,Melbourne,0.0,No,No
2017-04-18,Melbourne,0.0,No,No
2017-04-19,Melbourne,0.0,No,No
2017-04-20,Melbourne,0.0,No,Yes
2017-04-21,Melbourne,9.4,Yes,Yes
2017-04-22,Melbourne,4.6,Yes,No
2017-04-23,Melbourne,0.0,No,No
2017-04-24,Melbourne,0.0,No,Yes
2017-04-25,Melbourne,21.6,Yes,Yes
2017-04-26,Melbourne,20.0,Yes,Yes
2017-04-27,Melbourne,15.4,Yes,No
2017-04-28,Melbourne,0.4,No,No
2017-04-29,Melbourne,0.2,No,No
2017-04-30,Melbourne,0.0,No,No
2017-05-01,Melbourne,0.0,No,Yes
2017-05-02,Melbourne,2.4,Yes,No
2017-05-03,Melbourne,0.8,No,No
2017-05-04,Melbourne,0.0,No,No
2017-05-05,Melbourne,0.0,No,No
2017-05-06,Melbourne,0.2,No,Yes
2017-05-07,Melbourne,1.4,Yes,Yes
2017-05-08,Melbourne,1.8,Yes,Yes
2017-05-09,Melbourne,1.6,Yes,No
2017-05-10,Melbourne,0.0,No,No
2017-05-11,Melbourne,0.0,No,No
2017-05-12,Melbourne,0.0,No,No
2017-05-13,Melbourne,0.2,No,No
2017-05-14,Melbourne,0.0,No,No
2017-05-15,Melbourne,0.0,No,No
2017-05-16,Melbourne,0.0,No,No
2017-05-17,Melbourne,0.0,No,No
2017-05-18,Melbourne,0.8,No,No
2017-05-19,Melbourne,0.0,No,No
2017-05-20,Melbourne,0.0,No,No
2017-05-21,Melbourne,0.0,No,No
2017-05-22,Melbourne,0.0,No,No
2017-05-23,Melbourne,0.0,No,No
2017-05-24,Melbourne,0.0,No,No
2017-05-25,Melbourne,0.0,No,No
2017-05-26,Melbourne,0.0,No,No
2017-05-27,Melbourne,0.0,No,Yes
2017-05-28,Melbourne,6.8,Yes,Yes
2017-05-29,Melbourne,1.4,Yes,Yes
2017-05-30,Melbourne,2.2,Yes,Yes
2017-05-31,Melbourne,5.4,Yes,No
2017-06-01,Melbourne,0.4,No,No
2017-06-02,Melbourne,0.0,No,No
2017-06-03,Melbourne,0.0,No,No
2017-06-04,Melbourne,0.0,No,No
2017-06-05,Melbourne,0.0,No,Yes
2017-06-06,Melbourne,6.4,Yes,No
2017-06-07,Melbourne,0.0,No,No
2017-06-08,Melbourne,0.0,No,Yes
2017-06-09,Melbourne,1.8,Yes,No
2017-06-10,Melbourne,0.0,No,No
2017-06-11,Melbourne,0.2,No,No
2017-06-12,Melbourne,0.0,No,No
2017-06-13,Melbourne,0.0,No,No
2017-06-14,Melbourne,0.0,No,No
2017-06-15,Melbourne,0.0,No,No
2017-06-16,Melbourne,0.0,No,No
2017-06-17,Melbourne,0.0,No,No
2017-06-18,Melbourne,0.0,No,No
2017-06-19,Melbourne,0.0,No,No
2017-06-20,Melbourne,0.0,No,No
2017-06-21,Melbourne,0.6,No,No
2017-06-22,Melbourne,0.2,No,No
2017-06-23,Melbourne,0.0,No,Yes
2017-06-24,Melbourne,1.4,Yes,No
2017-06-25,Melbourne,0.0,No,Yes
2009-01-01,Mildura,0.0,No,No
2009-01-02,Mildura,0.0,No,No
2009-01-03,Mildura,0.0,No,No
2009-01-04,Mildura,0.0,No,No
2009-01-05,Mildura,0.0,No,No
2009-01-06,Mildura,0.0,No,No
2009-01-07,Mildura,0.0,No,No
2009-01-08,Mildura,0.0,No,No
2009-01-09,Mildura,0.0,No,No
2009-01-10,Mildura,0.0,No,No
2009-01-11,Mildura,0.0,No,No
2009-01-12,Mildura,0.0,No,No
2009-01-13,Mildura,0.0,No,No
2009-01-14,Mildura,0.0,No,No
2009-01-15,Mildura,0.0,No,No
2009-01-16,Mildura,0.0,No,No
2009-01-17,Mildura,0.0,No,No
2009-01-18,Mildura,0.0,No,No
2009-01-19,Mildura,0.0,No,No
2009-01-20,Mildura,0.0,No,No
2009-01-21,Mildura,0.0,No,No
2009-01-22,Mildura,0.8,No,No
2009-01-23,Mildura,0.0,No,No
2009-01-24,Mildura,0.0,No,No
2009-01-25,Mildura,0.0,No,No
2009-01-26,Mildura,0.0,No,No
2009-01-27,Mildura,0.0,No,No
2009-01-28,Mildura,0.0,No,No
2009-01-29,Mildura,0.0,No,No
2009-01-30,Mildura,0.0,No,No
2009-01-31,Mildura,0.0,No,No
2009-02-01,Mildura,0.0,No,No
2009-02-02,Mildura,0.0,No,No
2009-02-03,Mildura,0.0,No,No
2009-02-04,Mildura,0.0,No,No
2009-02-05,Mildura,0.0,No,No
2009-02-06,Mildura,0.0,No,No
2009-02-07,Mildura,0.0,No,No
2009-02-08,Mildura,0.0,No,No
2009-02-09,Mildura,0.0,No,No
2009-02-10,Mildura,0.0,No,No
2009-02-11,Mildura,0.0,No,No
2009-02-12,Mildura,0.0,No,No
2009-02-13,Mildura,0.0,No,No
2009-02-14,Mildura,0.0,No,No
2009-02-15,Mildura,0.0,No,No
2009-02-16,Mildura,0.0,No,No
2009-02-17,Mildura,0.0,No,No
2009-02-18,Mildura,0.0,No,No
2009-02-19,Mildura,0.0,No,No
2009-02-20,Mildura,0.0,No,No
2009-02-21,Mildura,0.0,No,No
2009-02-22,Mildura,0.0,No,No
2009-02-23,Mildura,0.0,No,No
2009-02-24,Mildura,0.0,No,No
2009-02-25,Mildura,0.0,No,No
2009-02-26,Mildura,0.0,No,No
2009-02-27,Mildura,0.0,No,No
2009-02-28,Mildura,0.0,No,No
2009-03-01,Mildura,0.0,No,No
2009-03-02,Mildura,0.0,No,No
2009-03-03,Mildura,0.6,No,Yes
2009-03-04,Mildura,1.2,Yes,No
2009-03-05,Mildura,0.0,No,No
2009-03-06,Mildura,0.0,No,No
2009-03-07,Mildura,0.0,No,No
2009-03-08,Mildura,0.0,No,No
2009-03-09,Mildura,0.0,No,No
2009-03-10,Mildura,0.0,No,Yes
2009-03-11,Mildura,7.0,Yes,Yes
2009-03-12,Mildura,1.2,Yes,Yes
2009-03-13,Mildura,14.0,Yes,No
2009-03-14,Mildura,0.0,No,No
2009-03-15,Mildura,0.0,No,No
2009-03-16,Mildura,0.0,No,No
2009-03-17,Mildura,0.0,No,No
2009-03-18,Mildura,0.0,No,No
2009-03-19,Mildura,0.0,No,No
2009-03-20,Mildura,0.0,No,No
2009-03-21,Mildura,0.0,No,No
2009-03-22,Mildura,0.0,No,No
2009-03-23,Mildura,0.0,No,No
2009-03-24,Mildura,0.0,No,No
2009-03-25,Mildura,0.0,No,No
2009-03-26,Mildura,0.0,No,No
2009-03-27,Mildura,0.0,No,No
2009-03-28,Mildura,0.0,No,No
2009-03-29,Mildura,0.0,No,No
2009-03-30,Mildura,0.0,No,No
2009-03-31,Mildura,0.0,No,No
2009-04-01,Mildura,0.0,No,No
2009-04-02,Mildura,0.0,No,No
2009-04-03,Mildura,0.0,No,No
2009-04-04,Mildura,0.0,No,No
2009-04-05,Mildura,0.0,No,No
2009-04-06,Mildura,0.0,No,No
2009-04-07,Mildura,0.0,No,No
2009-04-08,Mildura,0.0,No,No
2009-04-09,Mildura,0.0,No,No
2009-04-10,Mildura,0.0,No,No
2009-04-11,Mildura,0.0,No,No
2009-04-12,Mildura,0.0,No,No
2009-04-13,Mildura,0.0,No,No
2009-04-14,Mildura,0.0,No,No
2009-04-15,Mildura,0.0,No,No
2009-04-16,Mildura,0.0,No,No
2009-04-17,Mildura,0.0,No,No
2009-04-18,Mildura,0.0,No,No
2009-04-19,Mildura,0.0,No,No
2009-04-20,Mildura,0.0,No,No
2009-04-21,Mildura,0.0,No,No
2009-04-22,Mildura,0.0,No,No
2009-04-23,Mildura,0.0,No,Yes
2009-04-24,Mildura,8.0,Yes,No
2009-04-25,Mildura,0.4,No,Yes
2009-04-26,Mildura,5.8,Yes,No
2009-04-27,Mildura,0.4,No,Yes
2009-04-28,Mildura,7.2,Yes,No
2009-04-29,Mildura,0.0,No,No
2009-04-30,Mildura,0.0,No,No
2009-05-01,Mildura,0.0,No,No
2009-05-02,Mildura,0.4,No,No
2009-05-03,Mildura,0.2,No,No
2009-05-04,Mildura,0.0,No,No
2009-05-05,Mildura,0.0,No,No
2009-05-06,Mildura,0.0,No,No
2009-05-07,Mildura,0.0,No,No
2009-05-08,Mildura,0.0,No,No
2009-05-09,Mildura,0.0,No,No
2009-05-10,Mildura,0.0,No,No
2009-05-11,Mildura,0.2,No,No
2009-05-12,Mildura,0.0,No,No
2009-05-13,Mildura,0.0,No,No
2009-05-14,Mildura,0.0,No,No
2009-05-15,Mildura,0.0,No,No
2009-05-16,Mildura,0.0,No,No
2009-05-17,Mildura,0.0,No,No
2009-05-18,Mildura,0.0,No,No
2009-05-19,Mildura,0.0,No,No
2009-05-20,Mildura,0.0,No,No
2009-05-21,Mildura,0.6,No,No
2009-05-22,Mildura,0.0,No,No
2009-05-23,Mildura,0.0,No,No
2009-05-24,Mildura,0.0,No,Yes
2009-05-25,Mildura,5.8,Yes,Yes
2009-05-26,Mildura,2.2,Yes,No
2009-05-27,Mildura,0.0,No,No
2009-05-28,Mildura,0.0,No,No
2009-05-29,Mildura,0.0,No,No
2009-05-30,Mildura,0.0,No,No
2009-05-31,Mildura,0.0,No,Yes
2009-06-01,Mildura,10.2,Yes,Yes
2009-06-02,Mildura,2.4,Yes,No
2009-06-03,Mildura,0.4,No,No
2009-06-04,Mildura,0.0,No,No
2009-06-05,Mildura,0.0,No,Yes
2009-06-06,Mildura,6.0,Yes,Yes
2009-06-07,Mildura,2.8,Yes,No
2009-06-08,Mildura,0.0,No,No
2009-06-09,Mildura,1.0,No,No
2009-06-10,Mildura,0.6,No,No
2009-06-11,Mildura,0.0,No,No
2009-06-12,Mildura,0.0,No,No
2009-06-13,Mildura,0.0,No,No
2009-06-14,Mildura,0.0,No,Yes
2009-06-15,Mildura,7.6,Yes,No
2009-06-16,Mildura,0.0,No,No
2009-06-17,Mildura,0.0,No,No
2009-06-18,Mildura,0.2,No,No
2009-06-19,Mildura,0.2,No,No
2009-06-20,Mildura,0.0,No,No
2009-06-21,Mildura,0.0,No,No
2009-06-22,Mildura,0.0,No,No
2009-06-23,Mildura,0.2,No,No
2009-06-24,Mildura,0.0,No,No
2009-06-25,Mildura,0.0,No,Yes
2009-06-26,Mildura,3.8,Yes,Yes
2009-06-27,Mildura,1.6,Yes,No
2009-06-28,Mildura,0.0,No,No
2009-06-29,Mildura,0.0,No,No
2009-06-30,Mildura,0.0,No,Yes
2009-07-01,Mildura,2.0,Yes,No
2009-07-02,Mildura,0.0,No,Yes
2009-07-03,Mildura,3.8,Yes,No
2009-07-04,Mildura,0.2,No,No
2009-07-05,Mildura,0.0,No,No
2009-07-06,Mildura,0.0,No,No
2009-07-07,Mildura,0.0,No,No
2009-07-08,Mildura,0.0,No,No
2009-07-09,Mildura,0.0,No,No
2009-07-10,Mildura,0.0,No,Yes
2009-07-11,Mildura,1.8,Yes,Yes
2009-07-12,Mildura,2.2,Yes,No
2009-07-13,Mildura,0.0,No,No
2009-07-14,Mildura,0.6,No,No
2009-07-15,Mildura,0.6,No,No
2009-07-16,Mildura,0.0,No,No
2009-07-17,Mildura,0.0,No,No
2009-07-18,Mildura,0.0,No,No
2009-07-19,Mildura,0.0,No,No
2009-07-20,Mildura,0.0,No,No
2009-07-21,Mildura,0.0,No,No
2009-07-22,Mildura,0.0,No,No
2009-07-23,Mildura,0.4,No,No
2009-07-24,Mildura,0.0,No,No
2009-07-25,Mildura,0.0,No,No
2009-07-26,Mildura,0.0,No,No
2009-07-27,Mildura,0.0,No,No
2009-07-28,Mildura,0.0,No,No
2009-07-29,Mildura,0.0,No,No
2009-07-30,Mildura,0.2,No,No
2009-07-31,Mildura,0.0,No,No
2009-08-01,Mildura,0.0,No,No
2009-08-02,Mildura,0.0,No,No
2009-08-03,Mildura,0.0,No,No
2009-08-04,Mildura,0.0,No,No
2009-08-05,Mildura,0.0,No,No
2009-08-06,Mildura,0.0,No,No
2009-08-07,Mildura,0.0,No,No
2009-08-08,Mildura,0.0,No,No
2009-08-09,Mildura,0.0,No,No
2009-08-10,Mildura,0.0,No,No
2009-08-11,Mildura,0.2,No,No
2009-08-12,Mildura,0.0,No,No
2009-08-13,Mildura,0.0,No,No
2009-08-14,Mildura,0.0,No,No
2009-08-15,Mildura,0.0,No,Yes
2009-08-16,Mildura,1.2,Yes,No
2009-08-17,Mildura,0.0,No,No
2009-08-18,Mildura,0.0,No,No
2009-08-19,Mildura,0.0,No,No
2009-08-20,Mildura,0.0,No,No
2009-08-21,Mildura,0.0,No,No
2009-08-22,Mildura,0.0,No,Yes
2009-08-23,Mildura,1.4,Yes,No
2009-08-24,Mildura,0.0,No,No
2009-08-25,Mildura,0.4,No,No
2009-08-26,Mildura,0.0,No,No
2009-08-27,Mildura,0.0,No,No
2009-08-28,Mildura,0.0,No,Yes
2009-08-29,Mildura,4.6,Yes,No
2009-08-30,Mildura,0.4,No,No
2009-08-31,Mildura,0.0,No,No
2009-09-01,Mildura,0.0,No,No
2009-09-02,Mildura,0.0,No,No
2009-09-03,Mildura,0.0,No,No
2009-09-04,Mildura,0.4,No,No
2009-09-05,Mildura,0.0,No,No
2009-09-06,Mildura,0.0,No,No
2009-09-07,Mildura,0.0,No,No
2009-09-08,Mildura,0.2,No,No
2009-09-09,Mildura,0.0,No,No
2009-09-10,Mildura,0.0,No,No
2009-09-11,Mildura,0.0,No,No
2009-09-12,Mildura,0.0,No,No
2009-09-13,Mildura,0.0,No,No
2009-09-14,Mildura,0.0,No,No
2009-09-15,Mildura,0.0,No,No
2009-09-16,Mildura,0.0,No,Yes
2009-09-17,Mildura,4.6,Yes,No
2009-09-18,Mildura,0.4,No,No
2009-09-19,Mildura,0.0,No,No
2009-09-20,Mildura,0.2,No,No
2009-09-21,Mildura,0.0,No,Yes
2009-09-22,Mildura,7.2,Yes,Yes
2009-09-23,Mildura,11.2,Yes,No
2009-09-24,Mildura,0.2,No,No
2009-09-25,Mildura,0.0,No,Yes
2009-09-26,Mildura,4.8,Yes,Yes
2009-09-27,Mildura,1.2,Yes,No
2009-09-28,Mildura,0.0,No,No
2009-09-29,Mildura,0.0,No,No
2009-09-30,Mildura,0.0,No,No
2009-10-01,Mildura,0.0,No,Yes
2009-10-02,Mildura,1.6,Yes,Yes
2009-10-03,Mildura,2.8,Yes,No
2009-10-04,Mildura,0.0,No,No
2009-10-05,Mildura,0.0,No,No
2009-10-06,Mildura,0.0,No,Yes
2009-10-07,Mildura,1.8,Yes,No
2009-10-08,Mildura,0.0,No,No
2009-10-09,Mildura,0.0,No,No
2009-10-10,Mildura,0.0,No,No
2009-10-11,Mildura,0.0,No,No
2009-10-12,Mildura,0.0,No,No
2009-10-13,Mildura,0.2,No,Yes
2009-10-14,Mildura,2.8,Yes,No
2009-10-15,Mildura,0.0,No,Yes
2009-10-16,Mildura,1.6,Yes,No
2009-10-17,Mildura,0.0,No,No
2009-10-18,Mildura,0.0,No,No
2009-10-19,Mildura,0.0,No,No
2009-10-20,Mildura,0.0,No,No
2009-10-21,Mildura,0.0,No,No
2009-10-22,Mildura,0.0,No,No
2009-10-23,Mildura,0.0,No,No
2009-10-24,Mildura,0.0,No,No
2009-10-25,Mildura,0.0,No,No
2009-10-26,Mildura,0.0,No,No
2009-10-27,Mildura,0.0,No,No
2009-10-28,Mildura,0.0,No,No
2009-10-29,Mildura,0.0,No,No
2009-10-30,Mildura,0.0,No,No
2009-10-31,Mildura,0.0,No,No
2009-11-01,Mildura,0.0,No,No
2009-11-02,Mildura,0.2,No,No
2009-11-03,Mildura,0.0,No,No
2009-11-04,Mildura,0.0,No,No
2009-11-05,Mildura,0.0,No,No
2009-11-06,Mildura,0.0,No,No
2009-11-07,Mildura,0.0,No,No
2009-11-08,Mildura,0.0,No,No
2009-11-09,Mildura,0.0,No,No
2009-11-10,Mildura,0.0,No,No
2009-11-11,Mildura,0.0,No,No
2009-11-12,Mildura,0.0,No,No
2009-11-13,Mildura,0.0,No,No
2009-11-14,Mildura,0.0,No,No
2009-11-15,Mildura,0.0,No,No
2009-11-16,Mildura,0.0,No,No
2009-11-17,Mildura,0.0,No,No
2009-11-18,Mildura,0.0,No,No
2009-11-19,Mildura,0.0,No,No
2009-11-20,Mildura,0.0,No,Yes
2009-11-21,Mildura,2.6,Yes,Yes
2009-11-22,Mildura,39.8,Yes,No
2009-11-23,Mildura,0.0,No,No
2009-11-24,Mildura,0.0,No,No
2009-11-25,Mildura,0.0,No,Yes
2009-11-26,Mildura,7.6,Yes,Yes
2009-11-27,Mildura,13.2,Yes,Yes
2009-11-28,Mildura,1.6,Yes,No
2009-11-29,Mildura,0.2,No,No
2009-11-30,Mildura,0.4,No,No
2009-12-01,Mildura,0.6,No,No
2009-12-02,Mildura,0.0,No,No
2009-12-03,Mildura,0.0,No,No
2009-12-04,Mildura,0.0,No,No
2009-12-05,Mildura,0.0,No,No
2009-12-06,Mildura,0.0,No,No
2009-12-07,Mildura,0.0,No,No
2009-12-08,Mildura,0.0,No,Yes
2009-12-09,Mildura,8.4,Yes,No
2009-12-10,Mildura,0.0,No,No
2009-12-11,Mildura,1.0,No,No
2009-12-12,Mildura,0.0,No,No
2009-12-13,Mildura,0.0,No,No
2009-12-14,Mildura,0.0,No,No
2009-12-15,Mildura,0.0,No,No
2009-12-16,Mildura,0.0,No,No
2009-12-17,Mildura,0.0,No,Yes
2009-12-18,Mildura,3.2,Yes,No
2009-12-19,Mildura,0.0,No,No
2009-12-20,Mildura,0.0,No,No
2009-12-21,Mildura,0.0,No,No
2009-12-22,Mildura,0.0,No,No
2009-12-23,Mildura,0.0,No,No
2009-12-24,Mildura,0.0,No,No
2009-12-25,Mildura,0.0,No,No
2009-12-26,Mildura,0.0,No,No
2009-12-27,Mildura,0.0,No,No
2009-12-28,Mildura,0.0,No,No
2009-12-29,Mildura,0.0,No,No
2009-12-30,Mildura,0.0,No,No
2009-12-31,Mildura,0.0,No,No
2010-01-01,Mildura,0.4,No,Yes
2010-01-02,Mildura,5.6,Yes,No
2010-01-03,Mildura,0.0,No,No
2010-01-04,Mildura,0.0,No,No
2010-01-05,Mildura,0.0,No,No
2010-01-06,Mildura,0.0,No,No
2010-01-07,Mildura,0.0,No,No
2010-01-08,Mildura,0.0,No,No
2010-01-09,Mildura,0.0,No,No
2010-01-10,Mildura,0.0,No,No
2010-01-11,Mildura,0.0,No,No
2010-01-12,Mildura,0.0,No,Yes
2010-01-13,Mildura,2.4,Yes,No
2010-01-14,Mildura,0.0,No,No
2010-01-15,Mildura,0.0,No,No
2010-01-16,Mildura,0.0,No,No
2010-01-17,Mildura,0.0,No,No
2010-01-18,Mildura,0.0,No,No
2010-01-19,Mildura,0.0,No,No
2010-01-20,Mildura,0.0,No,No
2010-01-21,Mildura,0.0,No,No
2010-01-22,Mildura,0.0,No,No
2010-01-23,Mildura,0.0,No,No
2010-01-24,Mildura,0.0,No,No
2010-01-25,Mildura,0.0,No,No
2010-01-26,Mildura,0.0,No,No
2010-01-27,Mildura,0.0,No,No
2010-01-28,Mildura,0.0,No,No
2010-01-29,Mildura,0.0,No,No
2010-01-30,Mildura,0.0,No,No
2010-01-31,Mildura,0.0,No,No
2010-02-01,Mildura,0.2,No,No
2010-02-02,Mildura,0.0,No,No
2010-02-03,Mildura,0.0,No,Yes
2010-02-04,Mildura,8.6,Yes,No
2010-02-05,Mildura,1.0,No,No
2010-02-06,Mildura,0.0,No,No
2010-02-07,Mildura,0.0,No,No
2010-02-08,Mildura,0.0,No,No
2010-02-09,Mildura,0.0,No,No
2010-02-10,Mildura,0.0,No,No
2010-02-11,Mildura,0.0,No,No
2010-02-12,Mildura,0.2,No,No
2010-02-13,Mildura,0.0,No,No
2010-02-14,Mildura,0.0,No,No
2010-02-15,Mildura,0.0,No,No
2010-02-16,Mildura,0.0,No,No
2010-02-17,Mildura,0.0,No,No
2010-02-18,Mildura,0.0,No,No
2010-02-19,Mildura,0.0,No,No
2010-02-20,Mildura,0.0,No,No
2010-02-21,Mildura,0.0,No,Yes
2010-02-22,Mildura,9.8,Yes,No
2010-02-23,Mildura,0.0,No,No
2010-02-24,Mildura,0.0,No,No
2010-02-25,Mildura,0.0,No,No
2010-02-26,Mildura,0.0,No,No
2010-02-27,Mildura,0.0,No,No
2010-02-28,Mildura,0.0,No,No
2010-03-01,Mildura,0.0,No,No
2010-03-02,Mildura,0.0,No,No
2010-03-03,Mildura,0.0,No,No
2010-03-04,Mildura,0.0,No,Yes
2010-03-05,Mildura,15.2,Yes,No
2010-03-06,Mildura,0.0,No,Yes
2010-03-07,Mildura,3.4,Yes,Yes
2010-03-08,Mildura,2.0,Yes,No
2010-03-09,Mildura,1.0,No,No
2010-03-10,Mildura,0.0,No,No
2010-03-11,Mildura,0.0,No,No
2010-03-12,Mildura,0.0,No,No
2010-03-13,Mildura,0.0,No,No
